age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
42,State-gov,155657,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,25,United-States,<=50K,0,0.00017490053,0,TN
30,Private,91145,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,55,United-States,<=50K,0,0.0007971871,0,TN
40,Private,104892,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,0,0.62460625,1,FP
36,Private,98389,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K,1,0.3750365,0,FN
43,Private,361280,10th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,42,China,<=50K,0,0.018703228,0,TN
53,State-gov,58913,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K,1,0.77749425,1,TP
62,Self-emp-inc,24050,HS-grad,Widowed,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K,0,0.0052421354,0,TN
39,Private,80004,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0.27188784,0,TN
48,Private,155862,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,<=50K,0,0.077615626,0,TN
40,Private,149466,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K,0,0.0047522285,0,TN
33,Local-gov,33727,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,0,0.7967674,1,FP
49,Private,246183,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.16120113,0,FN
35,Private,229328,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,<=50K,0,0.11673773,0,TN
26,Local-gov,425092,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K,0,3.026882e-05,0,TN
20,Private,291979,HS-grad,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,20,United-States,<=50K,0,3.6482395e-06,0,TN
19,,28967,Some-college,Never-married,,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,1.7405551e-05,0,TN
45,Private,26781,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,8,United-States,<=50K,0,0.003635883,0,TN
56,Private,170070,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,1,0.04472592,0,FN
19,Private,186096,HS-grad,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K,0,2.25865e-06,0,TN
54,Private,174102,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.8679301,1,TP
30,Private,124187,HS-grad,Never-married,Farming-fishing,Own-child,Black,Male,0,0,60,United-States,<=50K,0,0.00012198007,0,TN
49,State-gov,324791,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,0.7560027,1,TP
37,Private,205339,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K,0,0.16873561,0,TN
56,Private,133025,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0.09337299,0,TN
18,Private,194561,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K,0,8.232179e-07,0,TN
19,Private,158118,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,1719,40,United-States,<=50K,0,9.8947396e-08,0,TN
60,Federal-gov,55621,Assoc-acdm,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.6661398,1,FP
63,,257659,Masters,Never-married,,Not-in-family,White,Female,0,0,3,United-States,<=50K,0,0.0028317985,0,TN
36,Private,67728,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,Italy,<=50K,0,0.00021057425,0,TN
59,Private,207391,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0027609945,0,TN
29,Private,37933,12th,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,7.89795e-05,0,TN
38,Self-emp-inc,312232,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,1,0.8017801,1,TP
29,,499935,Assoc-voc,Never-married,,Unmarried,White,Female,0,0,40,United-States,<=50K,0,7.822821e-05,0,TN
33,State-gov,121245,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,1,0.863745,1,TP
30,Federal-gov,295010,Bachelors,Never-married,Protective-serv,Not-in-family,White,Female,0,0,60,United-States,>50K,1,0.13137817,0,FN
30,Self-emp-not-inc,182089,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,85,United-States,<=50K,0,0.014738145,0,TN
25,State-gov,104097,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0004720737,0,TN
28,Private,181776,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K,0,0.03930082,0,TN
17,Private,130795,10th,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,0,8.900714e-05,0,TN
42,Federal-gov,122861,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.9613705,1,TP
27,Private,266973,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0.19514067,0,TN
24,Self-emp-not-inc,143062,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,0,0.0039653066,0,TN
41,Self-emp-not-inc,144594,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2179,40,United-States,<=50K,0,0.00044839788,0,TN
34,Private,483777,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,9.369423e-06,0,TN
44,Private,156815,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0045068287,0,TN
28,Private,212563,Some-college,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,25,United-States,<=50K,0,6.4184565e-06,0,TN
36,Private,136343,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.9003253,1,TP
54,Self-emp-not-inc,226735,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,45,United-States,<=50K,0,0.07982417,0,TN
20,Self-emp-not-inc,263498,Assoc-voc,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K,0,2.1837104e-06,0,TN
26,Private,240842,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,1.979582e-05,0,TN
48,Private,287480,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1,0.45145285,0,FN
45,Private,187901,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,2258,44,United-States,>50K,1,0.033604182,0,FN
24,Private,85088,HS-grad,Never-married,Sales,Own-child,White,Female,0,1762,32,United-States,<=50K,0,0.002104322,0,TN
19,Self-emp-not-inc,227310,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K,0,9.412106e-06,0,TN
38,Federal-gov,115433,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,33,United-States,>50K,1,0.9999808,1,TP
51,Private,219599,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K,0,0.24761526,0,TN
51,Private,282744,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Canada,<=50K,0,0.7871608,1,FP
37,Private,49115,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1,0.95793325,1,TP
48,Self-emp-not-inc,246891,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0.949593,1,FP
57,Private,121821,1st-4th,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,Dominican-Republic,<=50K,0,0.0051175635,0,TN
41,Self-emp-inc,125831,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1887,55,United-States,>50K,1,0.9998118,1,TP
55,Private,308118,Bachelors,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,,<=50K,0,0.0076232557,0,TN
22,Private,364342,Assoc-voc,Never-married,Sales,Not-in-family,Black,Female,0,0,25,United-States,<=50K,0,1.782307e-07,0,TN
54,Private,171924,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K,0,0.16100685,0,TN
30,Private,378009,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.5907387,1,TP
22,Private,216867,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,0,4.8600992e-05,0,TN
41,Local-gov,66118,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,United-States,<=50K,0,0.45719838,0,TN
49,Private,24712,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K,0,0.0038613142,0,TN
56,Private,265086,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,0.33826625,0,FN
20,Private,231981,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,0,0,32,United-States,<=50K,0,9.238712e-05,0,TN
23,Private,53306,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0.0017447028,0,TN
19,Private,117595,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,<=50K,0,4.325214e-06,0,TN
63,,150389,Bachelors,Widowed,,Not-in-family,White,Female,0,0,40,United-States,>50K,1,0.09704804,0,FN
28,Private,129460,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,30,Ecuador,<=50K,0,0.14342202,0,TN
17,,89870,10th,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.3301145e-07,0,TN
63,,198559,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,16,United-States,<=50K,0,0.024086019,0,TN
52,Private,270728,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,Cuba,<=50K,0,0.010920494,0,TN
32,Private,372317,9th,Separated,Other-service,Unmarried,White,Female,0,0,23,Mexico,<=50K,0,1.633353e-07,0,TN
40,Private,307767,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,0,0.9118054,1,FP
20,Private,221661,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,<=50K,0,0.0004277674,0,TN
32,Private,340940,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.8926829,1,FP
78,,363134,HS-grad,Widowed,,Not-in-family,White,Female,0,0,1,United-States,<=50K,0,0.00038317216,0,TN
53,Private,68684,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0.27860317,0,TN
44,Private,104440,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.74160284,1,TP
32,Private,152109,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K,0,0.13998449,0,TN
36,Private,659504,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,>50K,1,0.74282724,1,TP
30,Private,261677,9th,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,<=50K,0,6.2557383e-06,0,TN
24,Private,239663,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,15,United-States,<=50K,0,0.012087556,0,TN
34,Private,345705,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,United-States,>50K,1,0.9998841,1,TP
18,Private,40829,11th,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K,0,1.5702903e-05,0,TN
46,Federal-gov,80057,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Germany,>50K,1,0.99613863,1,TP
49,Private,236913,HS-grad,Widowed,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.0060662674,0,TN
54,Private,28683,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,3464,0,40,United-States,<=50K,0,0.0042287316,0,TN
44,Local-gov,231793,Doctorate,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,<=50K,0,0.14730453,0,TN
53,Self-emp-not-inc,46704,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,0.84788173,1,TP
80,Self-emp-not-inc,225892,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,1409,0,40,United-States,<=50K,0,0.00025722265,0,TN
28,Private,162343,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K,0,0.0002971763,0,TN
59,Private,138370,10th,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,<=50K,0,0.11898854,0,TN
59,Private,175689,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,14,Cuba,>50K,1,0.18787906,0,FN
26,Private,78258,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K,0,0.001673683,0,TN
77,Private,142646,7th-8th,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,23,United-States,<=50K,0,0.0005348919,0,TN
45,Self-emp-not-inc,239093,Some-college,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,3137,0,40,United-States,<=50K,0,0.00023165041,0,TN
34,Self-emp-not-inc,140011,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K,1,0.99395967,1,TP
23,Private,171705,HS-grad,Never-married,Sales,Unmarried,White,Female,0,0,48,United-States,<=50K,0,0.0006847705,0,TN
43,Self-emp-not-inc,113211,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,0,0.25051787,0,TN
68,Self-emp-inc,52052,Assoc-voc,Widowed,Sales,Not-in-family,White,Female,25124,0,50,United-States,>50K,1,0.99901223,1,TP
27,Private,33429,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0036925126,0,TN
24,Private,182276,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K,0,0.0007868494,0,TN
32,Private,100135,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K,0,0.007598599,0,TN
50,Private,237819,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,1,0.26776594,0,FN
38,Private,364782,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.28992108,0,FN
22,State-gov,186634,12th,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,1,0.0005709621,0,FN
39,Private,176186,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K,1,0.06438506,0,FN
29,Private,166210,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K,0,0.002065887,0,TN
39,Federal-gov,290321,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,0,0.874325,1,FP
25,Private,109390,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,70,United-States,<=50K,0,0.00027224026,0,TN
30,Private,206322,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,73,United-States,>50K,1,0.150803,0,FN
33,Self-emp-not-inc,177828,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.37999946,0,TN
38,Self-emp-not-inc,185325,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,1,0.026879413,0,FN
61,Local-gov,115023,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.45586514,0,TN
20,Private,123901,HS-grad,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K,0,2.7361044e-05,0,TN
52,State-gov,216342,Bachelors,Widowed,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,<=50K,0,0.41851202,0,TN
25,Private,176520,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,0,0.018893449,0,TN
60,Self-emp-inc,210827,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K,1,0.99999106,1,TP
45,Local-gov,153312,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,10,United-States,>50K,1,0.083116636,0,FN
51,Self-emp-not-inc,99185,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.2971018,0,FN
31,Private,269654,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K,0,0.22144748,0,TN
44,Private,32000,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,United-States,>50K,1,0.046793904,0,FN
59,,409842,Masters,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,<=50K,0,0.82971865,1,FP
30,State-gov,48214,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K,1,0.73980206,1,TP
27,Private,278720,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,1,0.007445705,0,FN
22,Private,153516,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0010709199,0,TN
40,Private,67852,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K,0,0.016531704,0,TN
84,,368925,5th-6th,Widowed,,Not-in-family,White,Male,0,0,15,United-States,<=50K,0,3.968761e-05,0,TN
28,State-gov,89564,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K,0,0.13952214,0,TN
40,Private,71738,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K,1,0.7854724,1,TP
23,State-gov,33551,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,<=50K,0,0.010803921,0,TN
28,Private,141350,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,0,0.5172524,0,TN
31,Private,173495,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.16612428,0,TN
37,Federal-gov,141029,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.46873745,0,TN
28,Private,180007,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.0008445824,0,TN
32,Private,206365,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0.0016651558,0,TN
23,Private,420973,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.013075978,0,TN
55,Local-gov,115457,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.016780455,0,TN
20,State-gov,161978,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K,0,0.00045802444,0,TN
20,,114813,10th,Separated,,Unmarried,White,Female,0,0,40,United-States,<=50K,0,9.4278064e-08,0,TN
73,Private,92298,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,15,United-States,<=50K,0,0.0004325989,0,TN
41,Self-emp-not-inc,26598,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0291836,0,TN
34,Private,66309,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,0,0.23985115,0,TN
31,Self-emp-not-inc,357145,Doctorate,Never-married,Prof-specialty,Own-child,White,Female,0,0,48,United-States,<=50K,0,0.13882557,0,TN
27,Private,113501,Masters,Never-married,Adm-clerical,Own-child,White,Male,0,0,45,United-States,<=50K,0,0.0015074643,0,TN
50,Federal-gov,299831,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,880,40,United-States,<=50K,0,1.2850947e-05,0,TN
58,Private,132606,5th-6th,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0.00040737423,0,TN
32,Federal-gov,454508,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.94785064,1,FP
19,Private,231972,11th,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,0,2.4278375e-05,0,TN
43,Private,219424,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,50,United-States,>50K,1,0.10426362,0,FN
20,Private,157595,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00032766114,0,TN
